City Code,City,Metro,County,State,Population Rank,Percent Change,Current Price,variable,value
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,December 2011,680.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,December 2011,2070.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,December 2011,1052.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,December 2011,1423.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,December 2011,1143.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,December 2011,1191.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,December 2011,1649.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,December 2011,751.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,December 2011,1281.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,December 2011,841.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,December 2011,1273.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,December 2011,1072.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,December 2011,922.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,December 2011,1659.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,December 2011,1026.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,December 2011,1047.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,December 2011,1120.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,December 2011,1028.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,December 2011,1227.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,December 2011,1056.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,December 2011,842.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,December 2011,859.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,December 2011,1083.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,December 2011,1230.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,December 2011,1951.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,December 2011,2025.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,December 2011,1589.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,December 2011,1454.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,December 2011,1116.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,December 2011,1598.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,December 2011,1084.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,December 2011,881.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,December 2011,974.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,January 2012,2172.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,January 2012,1484.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,January 2012,1194.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,January 2012,1080.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,January 2012,1029.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,January 2012,1137.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,January 2012,1033.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,January 2012,2019.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,January 2012,1103.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,January 2012,2359.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,January 2012,1039.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,January 2012,2974.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,January 2012,948.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,January 2012,1397.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,January 2012,1156.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,January 2012,760.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,January 2012,968.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,January 2012,846.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,January 2012,1086.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,January 2012,1080.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,January 2012,2037.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,January 2012,1720.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,January 2012,1208.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,January 2012,1351.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,January 2012,2335.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,January 2012,1160.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,January 2012,1004.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,January 2012,1338.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,January 2012,948.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,January 2012,1181.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,January 2012,1148.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,January 2012,1253.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,January 2012,1092.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,January 2012,1886.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,January 2012,935.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,January 2012,1496.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,January 2012,1206.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,January 2012,1187.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,January 2012,1697.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,January 2012,1722.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,January 2012,904.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,January 2012,761.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,January 2012,2054.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,January 2012,1310.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,January 2012,1220.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,January 2012,1211.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,January 2012,1005.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,January 2012,1115.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,January 2012,2187.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,January 2012,1996.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,January 2012,1263.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,January 2012,834.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,January 2012,1082.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,January 2012,927.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,January 2012,825.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,January 2012,1553.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,January 2012,1352.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,January 2012,1290.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,January 2012,1217.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,January 2012,680.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,January 2012,2064.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,January 2012,1052.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,January 2012,1393.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,January 2012,1140.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,January 2012,1193.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,January 2012,1651.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,January 2012,751.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,January 2012,1286.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,January 2012,838.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,January 2012,1270.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,January 2012,1080.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,January 2012,920.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,January 2012,1640.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,January 2012,1047.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,January 2012,1047.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,January 2012,1127.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,January 2012,1030.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,January 2012,1227.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,January 2012,1060.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,January 2012,844.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,January 2012,863.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,January 2012,1065.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,January 2012,1227.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,January 2012,1957.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,January 2012,2033.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,January 2012,1587.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,January 2012,1451.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,January 2012,1110.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,January 2012,1603.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,January 2012,1075.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,January 2012,889.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,January 2012,982.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,February 2012,2175.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,February 2012,1485.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,February 2012,1196.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,February 2012,1083.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,February 2012,1029.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,February 2012,1133.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,February 2012,1038.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,February 2012,2020.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,February 2012,1101.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,February 2012,2366.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,February 2012,1035.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,February 2012,2983.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,February 2012,945.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,February 2012,1396.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,February 2012,1161.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,February 2012,758.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,February 2012,979.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,February 2012,843.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,February 2012,1093.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,February 2012,1089.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,February 2012,2055.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,February 2012,1725.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,February 2012,1208.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,February 2012,1350.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,February 2012,2341.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,February 2012,1158.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,February 2012,1005.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,February 2012,1332.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,February 2012,957.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,February 2012,1179.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,February 2012,1150.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,February 2012,1251.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,February 2012,1095.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,February 2012,1883.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,February 2012,925.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,February 2012,1499.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,February 2012,1208.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,February 2012,1185.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,February 2012,1704.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,February 2012,1737.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,February 2012,908.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,February 2012,760.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,February 2012,2057.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,February 2012,1313.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,February 2012,1221.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,February 2012,1214.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,February 2012,1008.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,February 2012,1116.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,February 2012,2197.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,February 2012,2006.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,February 2012,1262.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,February 2012,837.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,February 2012,1114.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,February 2012,923.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,February 2012,833.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,February 2012,1544.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,February 2012,1347.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,February 2012,1283.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,February 2012,1214.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,February 2012,684.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,February 2012,2062.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,February 2012,1048.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,February 2012,1364.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,February 2012,1136.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,February 2012,1189.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,February 2012,1654.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,February 2012,754.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,February 2012,1287.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,February 2012,838.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,February 2012,1268.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,February 2012,1085.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,February 2012,919.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,February 2012,1629.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,February 2012,1061.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,February 2012,1045.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,February 2012,1132.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,February 2012,1032.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,February 2012,1225.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,February 2012,1061.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,February 2012,848.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,February 2012,865.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,February 2012,1045.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,February 2012,1223.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,February 2012,1960.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,February 2012,2039.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,February 2012,1582.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,February 2012,1448.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,February 2012,1114.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,February 2012,1605.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,February 2012,1072.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,February 2012,891.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,February 2012,991.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,March 2012,2177.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,March 2012,1489.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,March 2012,1199.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,March 2012,1087.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,March 2012,1032.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,March 2012,1130.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,March 2012,1043.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,March 2012,2015.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,March 2012,1102.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,March 2012,2370.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,March 2012,1033.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,March 2012,3001.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,March 2012,948.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,March 2012,1393.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,March 2012,1169.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,March 2012,756.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,March 2012,995.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,March 2012,840.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,March 2012,1100.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,March 2012,1096.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,March 2012,2067.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,March 2012,1736.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,March 2012,1205.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,March 2012,1357.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,March 2012,2349.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,March 2012,1162.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,March 2012,1003.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,March 2012,1329.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,March 2012,968.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,March 2012,1178.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,March 2012,1151.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,March 2012,1250.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,March 2012,1095.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,March 2012,1885.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,March 2012,913.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,March 2012,1501.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,March 2012,1206.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,March 2012,1179.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,March 2012,1715.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,March 2012,1749.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,March 2012,911.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,March 2012,759.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,March 2012,2066.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,March 2012,1314.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,March 2012,1223.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,March 2012,1216.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,March 2012,997.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,March 2012,1118.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,March 2012,2205.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,March 2012,2021.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,March 2012,1262.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,March 2012,841.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,March 2012,1139.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,March 2012,920.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,March 2012,847.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,March 2012,1539.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,March 2012,1342.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,March 2012,1280.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,March 2012,1211.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,March 2012,693.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,March 2012,2062.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,March 2012,1048.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,March 2012,1334.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,March 2012,1131.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,March 2012,1181.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,March 2012,1658.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,March 2012,759.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,March 2012,1288.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,March 2012,836.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,March 2012,1266.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,March 2012,1089.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,March 2012,920.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,March 2012,1640.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,March 2012,1082.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,March 2012,1042.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,March 2012,1133.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,March 2012,1036.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,March 2012,1225.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,March 2012,1057.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,March 2012,851.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,March 2012,871.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,March 2012,1033.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,March 2012,1222.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,March 2012,1957.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,March 2012,2040.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,March 2012,1578.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,March 2012,1454.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,March 2012,1119.0
